,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV
1502,0,1,1,0,0,1,0,2,1,1,1,1,1,1,0,1,3,20.85,20.85,1,97,3817
1503,0,0,0,0,7,0,1,0,0,0,2,0,2,2,0,1,2,50.75,2011.4,1,94,4119
1504,0,1,1,0,11,1,0,1,2,2,0,2,2,2,1,1,1,105.5,6205.5,1,100,5067
1505,1,1,0,0,1,1,0,1,2,0,0,0,2,0,0,1,0,85.15,503.6,1,90,5831
1506,1,0,1,0,4,1,0,0,2,0,0,2,0,0,0,1,2,54.2,1152.7,1,87,5102
1507,0,0,1,0,13,1,2,1,0,2,2,2,2,2,1,1,2,109.5,7674.55,1,100,4191
1508,1,0,1,0,4,1,2,1,0,2,2,0,2,2,0,0,2,104.4,2157.95,1,77,3796
1509,1,1,1,0,14,1,2,1,2,2,0,0,2,2,0,1,1,105.1,7548.1,1,66,5725
1510,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,75.7,75.7,1,93,4884
1511,0,1,1,0,3,1,2,1,0,0,2,0,2,0,0,0,2,90.8,1951.0,1,87,2312
1512,0,0,1,0,0,1,2,1,0,2,0,0,2,2,0,1,2,97.95,384.5,1,72,2570
1513,1,0,0,0,6,1,2,1,2,2,0,2,2,2,0,1,1,108.15,3432.9,1,69,2541
1514,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,1,80.5,463.05,1,96,2181
1515,0,1,1,0,5,1,2,1,2,0,0,2,2,2,0,1,0,104.3,2867.75,1,75,3444
1516,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,71.35,71.35,1,92,5730
1517,0,0,0,0,2,1,2,1,0,2,2,2,0,0,0,0,2,89.4,1132.35,1,75,2226
1518,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.6,20.6,1,90,3618
1519,1,0,0,0,3,1,2,1,0,2,0,0,2,2,0,1,2,99.95,1931.75,1,76,3670
1520,0,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,1,81.0,818.05,1,95,2946
1521,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.15,916.75,1,85,5101
1522,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15,1,97,5773
1523,0,1,1,0,13,1,2,1,2,2,0,0,0,2,1,1,1,96.55,6581.9,1,86,5957
1524,0,0,0,0,7,1,0,1,2,0,2,2,2,0,1,1,2,95.55,3692.85,1,73,2767
1525,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,82,4741
1526,0,1,0,0,0,1,0,1,0,0,0,0,2,2,0,1,2,89.3,89.3,1,85,3067
1527,0,0,0,0,7,1,0,1,0,0,2,2,0,2,0,1,2,87.55,3078.1,1,92,2558
1528,0,1,0,0,2,1,0,1,2,0,2,2,0,2,0,1,3,96.3,1426.75,1,72,2933
1529,0,0,0,0,0,1,2,1,0,0,0,0,2,0,0,1,2,85.2,474.8,1,87,4109
1530,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1,2,35.1,446.1,1,79,3104
1531,1,0,1,0,0,1,2,1,0,2,0,0,0,0,0,1,2,81.3,416.3,1,100,3819
1532,0,0,0,1,0,1,0,2,1,1,1,1,1,1,0,1,2,19.6,35.85,1,66,2843
1533,0,0,1,0,3,1,2,1,0,0,0,0,0,2,0,1,2,85.45,1451.6,1,94,3670
1534,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,71.0,71.0,1,89,4207
1535,1,1,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,85.05,746.5,1,74,5095
1536,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2,44.4,44.4,1,82,4067
1537,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,1,100,4962
1538,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0,1,0,79.35,79.35,1,77,3492
1539,0,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,0,90.8,809.75,1,70,2578
1540,1,0,1,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.45,1470.95,1,87,4773
1541,1,1,0,0,13,0,1,0,0,0,0,0,2,2,1,1,2,45.25,3264.45,1,97,5824
1542,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,75.8,246.3,1,93,5475
1543,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,1,71.3,1389.2,1,98,3684
1544,1,1,1,0,4,1,0,1,0,0,0,0,0,0,0,1,2,69.1,1474.75,1,67,3853
1545,0,0,1,0,3,1,2,1,0,0,2,0,2,0,0,0,2,88.25,1460.65,1,68,4041
1546,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,70.0,153.05,1,81,2928
1547,0,0,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,97.35,2119.5,1,89,4321
1548,1,0,1,1,0,1,2,2,1,1,1,1,1,1,0,1,0,25.9,135.0,1,83,2102
1549,1,0,0,0,4,1,2,0,2,0,0,0,0,0,0,1,0,55.65,1400.55,1,97,4126
1550,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,77,2418
1551,0,0,0,0,1,1,2,1,0,0,2,0,2,2,0,1,2,100.6,1060.2,1,77,4001
1552,0,1,0,0,0,1,0,1,0,2,0,0,0,2,0,1,2,86.0,86.0,1,82,5359
1553,0,0,0,0,10,1,2,1,2,0,2,0,2,2,1,1,1,106.95,5785.5,1,90,5550
1554,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,2,29.6,79.45,1,76,2734
1555,1,1,1,0,9,0,1,0,0,2,2,2,2,2,1,1,0,59.9,2816.65,1,80,4011
1556,0,0,1,0,9,1,2,1,0,0,0,0,2,2,0,1,2,95.6,4783.5,1,69,5732
1557,1,0,0,0,2,0,1,0,0,0,2,0,2,0,1,1,2,41.6,470.6,1,81,3119
1558,1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,1,1,100.85,4740.0,1,70,4898
1559,1,0,1,1,7,0,1,0,2,2,2,0,0,0,0,0,0,40.2,1448.8,1,80,3627
1560,1,0,1,0,9,1,2,1,0,0,0,0,2,0,0,0,2,84.5,4254.85,1,85,4639
1561,0,1,0,0,2,1,2,1,0,2,0,0,0,0,0,1,2,78.95,1101.85,1,88,5203
1562,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,1,99,5418
1563,0,1,0,0,9,1,2,1,0,2,2,0,0,0,0,1,0,85.2,3969.35,1,72,4661
1564,1,1,1,0,2,1,0,1,0,2,2,0,2,2,0,1,2,98.0,1237.85,1,99,3714
1565,1,0,1,0,0,1,0,1,0,0,2,0,2,2,0,1,2,94.45,498.1,1,77,4580
1566,1,1,0,0,0,1,2,1,0,2,2,0,2,2,0,1,2,105.0,294.45,1,87,5960
1567,0,1,1,0,5,1,2,1,0,2,2,0,0,2,0,1,2,93.85,2381.55,1,86,2591
1568,0,1,1,0,1,1,2,1,0,0,0,0,0,2,0,1,2,84.0,613.4,1,91,4819
1569,0,0,1,0,1,0,1,0,0,0,2,0,2,2,0,1,2,48.75,442.2,1,97,4359
1570,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,1,2,84.85,84.85,1,77,3086
1571,1,0,0,0,2,1,0,0,2,0,0,2,0,0,0,0,3,56.65,654.85,1,90,3043
1572,0,0,0,0,8,1,0,0,2,2,2,2,0,2,1,0,1,73.9,3160.55,1,71,2774
1573,0,0,1,0,6,1,2,2,1,1,1,1,1,1,2,1,3,24.5,740.3,1,77,5194
1574,0,0,0,0,6,1,2,1,0,0,2,0,0,2,0,1,2,89.9,2806.9,1,85,2031
1575,1,1,1,0,3,1,0,1,0,0,0,0,0,2,0,0,2,78.55,1422.65,1,84,3521
1576,1,0,1,0,8,1,2,1,0,2,2,2,0,2,0,1,2,99.45,4138.05,1,96,4624
1577,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,25.2,102.5,1,72,4694
1578,0,0,0,0,2,1,2,0,0,0,0,2,2,2,1,0,3,74.05,872.65,1,94,4149
1579,0,1,0,0,2,1,2,0,0,0,0,2,0,0,0,0,1,55.0,757.1,1,94,3167
1580,1,0,1,0,1,1,0,1,0,2,0,2,2,0,0,1,2,89.75,608.8,1,90,3807
1581,1,0,1,0,2,1,2,1,0,0,0,0,0,2,0,1,2,85.15,1139.2,1,100,4550
1582,1,1,1,0,0,1,2,1,0,0,0,0,2,2,0,1,2,94.6,279.55,1,87,3019
1583,1,0,0,0,3,1,0,1,2,0,0,0,2,2,0,1,2,94.25,1483.25,1,73,2827
1584,1,0,1,0,12,1,2,0,2,2,2,0,0,2,1,0,1,72.45,4653.85,1,68,4415
1585,0,0,0,0,8,1,2,1,2,0,2,0,2,2,0,1,2,105.2,4400.75,1,89,2317
1586,1,0,1,0,1,1,2,1,0,0,0,0,2,0,0,1,2,82.85,460.25,1,78,4458
1587,1,1,1,0,10,1,2,1,0,2,2,0,2,2,0,1,2,103.85,5485.5,1,87,5860
1588,0,0,1,0,0,1,0,1,0,2,0,0,0,2,0,1,2,83.6,404.2,1,93,4565
1589,1,0,0,0,13,1,2,1,0,2,2,2,2,2,1,0,2,108.45,7176.55,1,65,4454
1590,0,0,1,0,0,1,2,1,0,2,0,0,0,2,0,1,1,91.5,242.95,1,76,5646
1591,1,0,1,0,2,1,0,1,2,0,0,2,0,0,0,0,0,80.85,866.45,1,87,4306
1592,0,0,0,0,8,0,1,0,0,0,2,0,2,2,0,1,0,49.05,2076.2,1,92,4044
1593,1,1,1,0,13,1,2,1,0,2,2,0,2,2,0,1,2,105.3,7299.65,1,79,6284
1594,1,1,0,0,4,1,2,1,0,2,0,0,2,0,0,1,2,88.95,2291.2,1,100,3878
1595,1,1,1,0,13,1,2,1,0,2,2,2,2,2,1,1,2,110.85,7491.75,1,74,4281
1596,0,0,1,0,13,1,2,1,2,2,2,2,2,2,2,1,0,114.2,7723.9,1,73,5947
1597,1,1,1,0,5,0,1,0,0,0,0,0,0,2,0,0,0,36.5,1032.0,1,93,4564
1598,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,70.75,70.75,1,93,3963
1599,1,0,0,0,0,0,1,0,0,0,2,0,2,0,0,1,3,40.15,130.75,1,75,4710
1600,1,1,1,0,5,1,2,1,0,0,0,0,2,2,0,1,2,94.45,2653.65,1,71,2233
1601,0,0,1,0,7,1,2,1,0,2,2,0,2,0,0,1,0,97.35,3457.9,1,86,4544
1602,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,3,45.3,45.3,1,69,4954
1603,1,0,0,0,0,1,0,1,0,0,2,0,2,2,0,0,2,94.95,178.1,1,87,4493
1604,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,2,44.55,480.6,1,89,4162
1605,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,23.45,23.45,1,90,4517
1606,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,29.7,29.7,1,74,3383
1607,0,0,1,0,11,1,2,1,0,2,0,0,2,2,0,0,2,101.1,6039.9,1,87,4160
1608,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,3,50.65,151.3,1,76,2876
1609,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,55.4,55.4,1,70,2294
1610,0,1,1,0,0,1,2,1,0,2,0,0,2,0,0,1,2,90.6,90.6,1,93,2905
1611,1,1,1,0,0,1,2,1,0,0,0,0,2,0,0,1,3,86.85,156.35,1,78,5204
1612,0,1,1,0,5,1,2,1,0,0,2,0,2,2,0,1,0,99.05,2952.85,1,82,3179
1613,0,0,0,0,10,1,2,1,2,2,0,2,2,2,1,1,1,111.25,5916.45,1,90,4861
1614,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,3,55.1,113.35,1,70,4235
1615,1,0,1,0,2,1,2,1,0,0,2,0,2,2,0,1,1,102.25,1359.0,1,66,2003
1616,1,1,0,0,3,1,0,1,0,0,2,0,2,2,0,1,1,95.9,1777.9,1,68,2851
1617,0,1,0,0,9,1,2,1,0,2,0,2,2,0,0,1,2,95.05,4504.55,1,65,5214
1618,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,1,53.85,259.8,1,74,5435
1619,1,1,1,0,10,1,2,1,2,0,2,0,2,2,0,1,2,104.2,5568.35,1,68,5648
1620,0,0,1,0,8,1,2,0,0,0,0,0,0,0,0,1,2,50.25,2203.65,1,97,4873
1621,0,0,0,0,4,1,0,1,0,2,2,0,2,2,0,1,2,99.5,2369.05,1,90,5932
1622,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,71.0,672.55,1,81,2236
1623,0,0,0,0,3,1,0,1,0,2,2,0,0,2,0,1,1,93.2,1573.7,1,75,5497
1624,1,0,1,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.35,126.05,1,97,3864
1625,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.85,64.55,1,93,2158
1626,0,0,1,0,6,1,2,1,0,0,2,2,2,2,0,1,2,104.2,3243.45,1,68,5000
1627,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,79.25,79.25,1,83,5533
1628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,44.9,44.9,1,76,2632
1629,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,659.65,1,92,2457
1630,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,2,29.65,118.5,1,71,4207
1631,1,0,0,0,8,1,2,1,0,2,0,0,0,0,0,1,2,77.85,3365.85,1,100,5107
1632,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,54.3,195.3,1,87,5834
1633,0,1,0,0,2,1,2,1,0,0,0,0,2,2,0,1,0,95.15,997.65,1,71,4074
1634,1,0,1,0,9,1,2,1,2,0,2,2,2,2,1,1,1,110.85,5275.8,1,97,3344
1635,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,2,80.5,80.5,1,85,2734
1636,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,72.2,305.55,1,89,5668
1637,1,0,0,0,3,1,0,0,0,0,0,2,0,0,0,0,3,51.5,900.5,1,94,5659
1638,1,1,0,0,8,1,0,1,0,0,0,0,2,2,0,1,3,89.55,3856.75,1,73,3802
1639,1,0,1,0,4,1,2,0,2,2,0,2,2,0,1,0,3,77.5,1625.0,1,74,5353
1640,1,0,1,0,8,1,2,1,0,2,2,0,2,0,0,1,0,95.25,3959.35,1,89,2075
1641,1,1,0,0,9,1,0,1,2,0,0,0,0,2,0,0,2,85.0,3969.4,1,71,2097
1642,0,0,1,0,0,1,0,1,0,0,0,2,2,0,0,1,2,85.75,470.95,1,71,3608
1643,0,1,0,0,1,1,2,1,0,2,0,0,2,2,0,1,2,98.25,560.6,1,83,3330
1644,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,25.7,25.7,1,83,4095
1645,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.0,506.9,1,65,5672
1646,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46.05,80.35,1,72,4662
1647,0,1,1,0,0,1,0,1,0,2,0,0,0,0,0,1,3,76.4,76.4,1,89,2426
1648,0,0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,100.5,514.0,1,85,5180
1649,1,1,1,1,4,0,1,0,2,0,0,0,0,2,0,0,3,40.05,880.2,1,75,2061
1650,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,69.95,69.95,1,79,5066
1651,1,0,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,93.3,93.3,1,65,2578
1652,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,49.15,169.05,1,68,5598
1653,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,3,35.05,35.05,1,89,3706
1654,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,1,2,73.0,73.0,1,76,4116
1655,1,1,0,0,6,1,2,1,0,2,2,0,0,0,0,1,1,83.85,2716.3,1,79,2583
1656,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.1,70.1,1,84,3706
1657,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.65,142.35,1,74,2189
1658,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.35,33.2,1,65,5627
1659,0,0,0,0,0,1,0,1,2,0,2,0,2,2,0,1,1,99.0,287.4,1,77,5236
1660,1,0,0,0,5,1,2,1,0,0,0,0,0,2,0,1,2,83.95,2254.2,1,85,5869
1661,1,0,0,0,13,1,2,1,2,2,2,2,2,2,2,0,1,116.2,7752.3,1,82,4495
1662,0,0,1,0,14,1,2,1,0,0,0,0,2,2,2,1,0,93.7,6585.35,1,100,4296
1663,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,19.7,19.7,1,90,5707
1664,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,2,75.55,413.65,1,79,4600
1665,0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,1,0,77.65,714.15,1,96,3847
1666,0,1,0,0,5,1,2,1,2,2,0,0,0,2,0,1,2,95.0,2497.2,1,90,4232
1667,1,0,0,0,10,1,0,1,2,2,0,2,2,2,1,1,1,105.4,5643.4,1,87,4406
1668,1,0,0,0,0,1,0,1,0,0,2,0,2,2,0,1,2,95.85,197.7,1,66,3790
1669,1,0,0,0,0,1,2,1,0,2,0,0,0,0,0,1,2,79.15,79.15,1,85,4243
1670,0,0,1,0,5,1,0,2,1,1,1,1,1,1,0,0,0,19.65,655.85,1,79,2486
1671,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,2,79.0,303.15,1,69,2085
1672,0,0,1,0,3,1,0,1,2,0,0,2,2,0,0,0,2,91.85,1574.45,1,89,5643
1673,0,1,0,0,11,1,2,1,0,0,2,2,2,2,1,1,2,106.0,6441.4,1,78,5507
1674,1,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,3,49.9,49.9,1,72,3113
1675,0,0,0,0,2,1,2,1,2,0,0,0,2,2,0,1,2,100.35,1358.85,1,69,2008
1676,0,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,0,74.95,2869.85,1,82,5165
1677,1,1,1,1,0,1,0,0,0,0,0,2,0,0,0,1,1,49.25,49.25,1,84,4478
1678,1,0,1,0,9,1,2,1,0,2,0,2,2,2,0,0,2,103.7,5071.05,1,82,5897
1679,1,0,1,0,12,1,2,1,2,2,2,0,0,0,1,0,2,89.75,5769.6,1,72,6110
1680,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,20.3,20.3,1,67,3830
1681,1,1,1,0,1,1,2,1,0,0,2,0,2,2,0,1,2,101.95,700.85,1,74,2016
1682,1,1,0,0,0,1,2,1,0,0,0,0,2,2,0,1,2,94.0,181.7,1,93,5569
1683,0,0,0,0,8,1,2,1,0,2,0,0,2,0,0,1,1,89.3,4016.85,1,97,4880
1684,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,1,1,74.3,74.3,1,69,5996
1685,1,0,0,0,0,0,1,0,0,2,0,2,0,2,0,1,3,44.65,44.65,1,66,3704
1686,1,0,1,0,2,1,0,1,2,0,0,0,0,2,0,0,2,84.05,1095.3,1,77,4745
1687,1,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,0,80.7,788.8,1,77,3492
1688,1,0,0,0,0,1,2,1,0,2,0,0,2,2,0,1,2,101.7,364.55,1,91,2777
1689,0,0,0,0,0,1,0,2,1,1,1,1,1,1,0,0,3,20.4,20.4,1,92,3663
1690,1,0,1,0,8,1,2,1,0,0,2,2,2,2,1,1,2,102.6,4213.35,1,84,2098
1691,1,0,1,0,14,1,2,1,0,2,2,0,2,2,2,1,0,106.0,7723.7,1,81,4072
1692,0,0,0,1,0,1,0,0,2,0,0,2,0,0,0,1,3,55.1,154.65,1,97,4412
1693,1,0,0,0,13,1,2,1,0,0,2,2,2,2,2,1,0,106.5,7348.8,1,81,4859
1694,0,0,1,0,6,1,2,1,0,0,2,0,0,2,0,1,0,91.05,2954.5,1,80,3590
1695,0,1,1,0,10,1,2,1,2,0,0,0,0,0,0,1,2,77.5,3807.35,1,96,5748
1696,0,0,1,0,14,0,1,0,0,2,2,0,2,2,2,1,2,54.2,3937.45,1,66,4481
1697,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.25,418.4,1,77,5816
1698,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,2,50.5,50.5,1,83,2077
1699,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.4,74.4,1,89,3429
1700,1,0,0,0,6,1,2,0,0,2,0,2,2,2,1,1,3,79.45,2587.7,1,67,2872
1701,1,0,0,0,11,1,2,1,0,0,2,2,2,2,1,1,2,104.65,6219.6,1,66,5411
1702,1,1,1,0,9,1,2,1,0,0,2,0,2,2,0,1,2,100.05,4871.05,1,91,5166
1703,1,0,0,0,8,1,0,1,0,2,0,2,2,2,0,0,2,100.55,4398.15,1,81,3486
1704,1,0,0,0,0,1,0,1,0,2,0,0,2,2,0,0,2,95.65,167.3,1,82,5332
1705,0,0,0,0,0,1,0,1,0,0,2,0,2,2,0,0,2,94.4,94.4,1,77,5764
1706,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,55.0,55.0,1,98,3809
1707,1,0,0,0,0,1,2,1,0,0,2,0,2,2,0,1,2,101.45,101.45,1,77,4390
1708,0,0,1,0,0,1,2,0,0,0,2,2,2,0,0,0,0,67.95,350.3,1,69,3889
1709,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.5,69.5,1,91,3365
1710,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,18.85,18.85,1,90,4132
1711,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.2,69.2,1,82,4073
1712,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,67,5258
1713,1,1,1,0,7,1,2,1,2,0,0,0,2,2,0,0,2,101.85,4086.3,1,84,2837
1714,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,1,2,82.3,82.3,1,71,4278
1715,1,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,2,79.25,267.6,1,89,4183
1716,0,0,0,0,2,1,2,1,0,0,0,0,0,2,0,1,2,84.6,1115.2,1,77,2659
1717,0,0,1,0,11,1,2,1,2,2,0,0,0,2,0,1,0,93.4,5435.6,1,73,5989
1718,0,0,1,0,8,1,2,1,0,0,0,0,2,2,0,1,2,94.2,4186.3,1,95,5458
1719,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,25.05,25.05,1,95,2119
1720,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,1,1,25.1,712.85,1,81,2796
1721,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,48.95,48.95,1,65,3913
1722,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,45.3,45.3,1,78,5774
1723,1,0,0,0,0,1,0,1,0,0,2,0,0,2,0,1,2,85.85,167.3,1,67,3273
1724,1,0,0,0,1,1,2,1,0,0,0,0,2,2,0,0,2,95.2,930.4,1,69,4922
1725,1,0,0,0,9,1,2,1,0,0,0,2,2,2,1,1,0,100.6,5069.65,1,82,5585
1726,1,0,1,1,1,1,0,0,0,2,2,0,0,0,0,1,3,55.3,324.25,1,99,3878
1727,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,3,74.85,156.4,1,84,5378
1728,1,0,0,0,6,1,0,1,0,2,2,0,2,2,1,1,0,102.35,3626.1,1,80,2473
1729,1,0,1,0,13,1,2,1,2,2,2,2,2,2,1,0,1,115.65,7968.85,1,99,5563
1730,1,0,0,0,0,1,0,1,0,0,2,2,0,0,0,1,2,79.85,152.45,1,91,3280
1731,1,0,0,0,2,1,2,1,0,0,0,0,0,0,0,1,3,76.0,1130.85,1,74,4938
1732,0,1,0,0,8,1,2,1,0,2,2,0,2,2,0,1,0,104.75,4323.45,1,79,2984
1733,0,0,0,0,1,1,0,0,2,2,0,0,2,2,0,1,2,74.65,703.55,1,90,5900
1734,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,2,56.25,56.25,1,71,3065
1735,1,0,1,0,4,1,2,1,0,0,2,2,2,2,0,1,2,106.1,2249.95,1,69,3584
1736,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,79.75,159.4,1,77,4038
1737,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,68.65,68.65,1,99,3052
1738,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,0,20.25,327.45,1,83,4327
1739,0,1,1,0,2,1,2,1,0,2,0,0,2,2,0,1,2,100.2,1369.8,1,97,3369
1740,1,0,1,0,2,1,2,1,0,0,0,0,0,0,0,1,0,74.9,1107.25,1,97,2510
1741,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,70.85,70.85,1,72,2874
1742,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,69.8,134.7,1,74,2320
1743,1,0,1,0,10,0,1,0,0,0,2,2,2,2,0,1,0,54.55,2978.3,1,69,6041
1744,0,0,0,0,1,1,0,0,0,0,0,2,2,2,0,1,1,70.75,450.8,1,84,2248
1745,0,0,1,0,2,1,2,1,0,2,2,0,2,0,0,0,2,94.1,1215.6,1,75,2973
1746,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,1,29.7,91.7,1,84,2613
1747,1,1,0,0,13,1,2,1,0,2,2,2,2,2,1,0,1,110.9,7432.05,1,93,4389
1748,0,0,1,0,7,1,2,1,0,0,2,2,2,2,0,1,2,105.0,4026.4,1,92,2341
1749,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,25.3,25.3,1,99,5421
1750,1,0,0,0,4,1,0,0,0,2,0,2,0,0,1,1,1,55.15,1193.05,1,84,5866
1751,1,0,0,0,0,1,0,2,1,1,1,1,1,1,0,1,3,20.1,20.1,1,70,4389
1752,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,3,69.9,69.9,1,84,2100
1753,1,0,0,0,8,1,2,1,0,2,0,0,2,2,0,1,2,101.4,4528.0,1,79,3370
1754,1,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,2,80.8,80.8,1,82,4424
1755,1,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,62.05,118.3,1,96,5344
1756,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,76.45,76.45,1,95,3763
1757,0,1,0,0,2,1,2,1,0,2,0,0,2,0,0,1,2,91.3,1094.5,1,94,4703
1758,1,1,1,0,1,1,0,1,0,0,2,0,2,2,0,1,2,95.75,573.75,1,89,5750
1759,0,0,1,0,6,1,2,0,2,2,0,2,0,0,0,0,2,62.65,2274.9,1,91,3918
1760,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,2,74.5,74.5,1,69,2016
1761,0,0,1,0,1,1,2,1,0,2,2,0,2,2,0,1,1,102.1,1068.85,1,78,3596
1762,0,0,0,0,3,1,0,0,2,0,0,0,0,0,0,1,2,50.15,762.25,1,69,4254
1763,0,0,1,0,1,1,2,1,0,0,0,0,2,0,0,1,2,86.5,582.5,1,74,3887
1764,1,1,0,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.45,2122.05,1,83,2571
1765,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,2,69.15,69.15,1,87,4179
